market_id,platform,category,open_ts,close_ts,outcome,predicted,signal_offset_ms,bid_side,bid_price,shares,filled,queue_ahead_at_place,fill_time_ms,correct,realistic_pnl,naive_pnl,ref_price_open,ref_price_close
btc-updown-5m-1771825500,polymarket,btc,1771825500,1771825800,NO,NO,-28628,NO,0.49,10.0,true,164.1,4341,true,5.1,5.1,0.0,0.0
eth-updown-15m-1771825500,polymarket,eth,1771825500,1771826400,NO,YES,-28210,YES,0.49,10.0,true,259.8,3832,true,0.1999999999999993,0.1999999999999993,0.0,0.0
sol-updown-15m-1771825500,polymarket,sol,1771825500,1771826400,NO,YES,-28811,YES,0.49,10.0,true,0.0,-24273,true,0.1999999999999993,0.1999999999999993,0.0,0.0
xrp-updown-15m-1771825500,polymarket,xrp,1771825500,1771826400,NO,YES,-28833,YES,0.49,10.0,true,183.6,-6484,true,0.1999999999999993,0.1999999999999993,0.0,0.0
btc-updown-5m-1771826100,polymarket,btc,1771826100,1771826400,NO,YES,-28499,YES,0.49,10.0,true,48.0,54144,true,0.1999999999999993,0.1999999999999993,0.0,0.0
btc-updown-5m-1771826700,polymarket,btc,1771826700,1771827000,NO,YES,-28281,YES,0.49,10.0,true,631.34,16525,true,0.1999999999999993,0.1999999999999993,0.0,0.0
btc-updown-15m-1771827300,polymarket,btc,1771827300,1771828200,NO,YES,-28520,YES,0.49,10.0,true,0.0,38346,true,0.1999999999999993,0.1999999999999993,0.0,0.0
btc-updown-5m-1771827300,polymarket,btc,1771827300,1771827600,NO,YES,-29131,YES,0.49,10.0,true,0.0,-10388,true,0.1999999999999993,0.1999999999999993,0.0,0.0
eth-updown-15m-1771827300,polymarket,eth,1771827300,1771828200,NO,YES,-29077,YES,0.49,10.0,true,0.0,9329,true,0.1999999999999993,0.1999999999999993,0.0,0.0
sol-updown-15m-1771827300,polymarket,sol,1771827300,1771828200,NO,YES,-28102,YES,0.49,10.0,true,0.0,1870,true,0.1999999999999993,0.1999999999999993,0.0,0.0
xrp-updown-15m-1771827300,polymarket,xrp,1771827300,1771828200,NO,YES,-28094,YES,0.49,10.0,true,0.0,83961,true,0.1999999999999993,0.1999999999999993,0.0,0.0
btc-updown-5m-1771827900,polymarket,btc,1771827900,1771828200,NO,NO,-25584,NO,0.49,10.0,true,1040.85,43484,true,5.1,5.1,0.0,0.0
btc-updown-5m-1771828500,polymarket,btc,1771828500,1771828800,NO,YES,-28215,YES,0.49,10.0,true,253.17,-14561,true,0.1999999999999993,0.1999999999999993,0.0,0.0
btc-updown-15m-1771829100,polymarket,btc,1771829100,1771830000,NO,YES,-28320,YES,0.49,10.0,true,0.0,8819,true,0.1999999999999993,0.1999999999999993,0.0,0.0
btc-updown-5m-1771829100,polymarket,btc,1771829100,1771829400,NO,YES,-28482,YES,0.49,10.0,true,870.37,2022,true,0.1999999999999993,0.1999999999999993,0.0,0.0
eth-updown-15m-1771829100,polymarket,eth,1771829100,1771830000,NO,NO,-28325,NO,0.49,10.0,true,168.44,72457,true,5.1,5.1,0.0,0.0
sol-updown-15m-1771829100,polymarket,sol,1771829100,1771830000,NO,YES,-28781,YES,0.49,10.0,true,0.0,72911,true,0.1999999999999993,0.1999999999999993,0.0,0.0
xrp-updown-15m-1771829100,polymarket,xrp,1771829100,1771830000,NO,NO,-28727,NO,0.49,10.0,true,0.0,7825,true,5.1,5.1,0.0,0.0
btc-updown-5m-1771829400,polymarket,btc,1771829400,1771829700,NO,YES,-28599,YES,0.49,10.0,true,0.0,80479,true,0.1999999999999993,0.1999999999999993,0.0,0.0
btc-updown-5m-1771830000,polymarket,btc,1771830000,1771830300,NO,YES,-27796,YES,0.49,10.0,true,680.54,-7161,true,0.1999999999999993,0.1999999999999993,0.0,0.0
btc-updown-5m-1771830600,polymarket,btc,1771830600,1771830900,NO,YES,-28682,YES,0.49,10.0,true,420.83,-7008,true,0.1999999999999993,0.1999999999999993,0.0,0.0
btc-updown-15m-1771830900,polymarket,btc,1771830900,1771831800,NO,YES,-28402,YES,0.49,10.0,true,0.0,-16266,true,0.1999999999999993,0.1999999999999993,0.0,0.0
eth-updown-15m-1771830900,polymarket,eth,1771830900,1771831800,NO,NO,-28812,NO,0.49,10.0,true,304.64,36504,true,5.1,5.1,0.0,0.0
sol-updown-15m-1771830900,polymarket,sol,1771830900,1771831800,NO,YES,-28009,YES,0.49,10.0,true,0.0,62101,true,0.1999999999999993,0.1999999999999993,0.0,0.0
xrp-updown-15m-1771830900,polymarket,xrp,1771830900,1771831800,NO,YES,-28036,YES,0.49,10.0,true,0.0,1839,true,0.1999999999999993,0.1999999999999993,0.0,0.0
btc-updown-5m-1771831200,polymarket,btc,1771831200,1771831500,NO,YES,-28521,YES,0.49,10.0,true,245.06,17261,true,0.1999999999999993,0.1999999999999993,0.0,0.0
btc-updown-5m-1771831800,polymarket,btc,1771831800,1771832100,NO,YES,-28160,YES,0.49,10.0,true,172.07,-19791,true,0.1999999999999993,0.1999999999999993,0.0,0.0
btc-updown-5m-1771832400,polymarket,btc,1771832400,1771832700,NO,YES,-29011,YES,0.49,10.0,true,0.0,65692,true,0.1999999999999993,0.1999999999999993,0.0,0.0
btc-updown-15m-1771832700,polymarket,btc,1771832700,1771833600,NO,YES,-26949,YES,0.49,10.0,true,0.0,15946,true,0.1999999999999993,0.1999999999999993,0.0,0.0
eth-updown-15m-1771832700,polymarket,eth,1771832700,1771833600,NO,YES,-18791,YES,0.49,10.0,true,0.0,44302,false,-4.9,-4.9,0.0,0.0
sol-updown-15m-1771832700,polymarket,sol,1771832700,1771833600,NO,YES,-27035,YES,0.49,10.0,true,0.0,84612,false,-4.9,-4.9,0.0,0.0
xrp-updown-15m-1771832700,polymarket,xrp,1771832700,1771833600,NO,YES,-19033,YES,0.49,10.0,true,0.0,22042,true,0.1999999999999993,0.1999999999999993,0.0,0.0
btc-updown-5m-1771833000,polymarket,btc,1771833000,1771833300,NO,YES,-28597,YES,0.49,10.0,true,0.0,-23746,true,0.1999999999999993,0.1999999999999993,0.0,0.0
btc-updown-5m-1771833600,polymarket,btc,1771833600,1771833900,NO,YES,-28621,YES,0.49,10.0,true,0.0,-1046,true,0.1999999999999993,0.1999999999999993,0.0,0.0
btc-updown-5m-1771834200,polymarket,btc,1771834200,1771834500,NO,YES,-28424,YES,0.49,10.0,true,356.37,-4288,true,0.1999999999999993,0.1999999999999993,0.0,0.0
btc-updown-15m-1771834500,polymarket,btc,1771834500,1771835400,NO,YES,-28215,YES,0.49,10.0,true,90.48,-15880,true,0.1999999999999993,0.1999999999999993,0.0,0.0
eth-updown-15m-1771834500,polymarket,eth,1771834500,1771835400,NO,YES,-28657,YES,0.49,10.0,true,0.0,-20655,true,0.1999999999999993,0.1999999999999993,0.0,0.0
sol-updown-15m-1771834500,polymarket,sol,1771834500,1771835400,NO,,-27668,,0.49,10.0,false,0.0,,false,0.0,0.0,0.0,0.0
xrp-updown-15m-1771834500,polymarket,xrp,1771834500,1771835400,NO,YES,-28065,YES,0.49,10.0,true,200.57,68097,true,0.1999999999999993,0.1999999999999993,0.0,0.0
btc-updown-5m-1771834800,polymarket,btc,1771834800,1771835100,NO,YES,-28730,YES,0.49,10.0,true,873.77,15546,true,0.1999999999999993,0.1999999999999993,0.0,0.0
btc-updown-5m-1771835400,polymarket,btc,1771835400,1771835700,NO,YES,-28279,YES,0.49,10.0,true,397.9,-7855,true,0.1999999999999993,0.1999999999999993,0.0,0.0
btc-updown-5m-1771836000,polymarket,btc,1771836000,1771836300,NO,YES,-29343,YES,0.49,10.0,true,1202.08,26829,true,0.1999999999999993,0.1999999999999993,0.0,0.0
btc-updown-15m-1771836300,polymarket,btc,1771836300,1771837200,NO,YES,-29207,YES,0.49,10.0,true,4797.83,15883,true,0.1999999999999993,0.1999999999999993,0.0,0.0
eth-updown-15m-1771836300,polymarket,eth,1771836300,1771837200,NO,YES,-27749,YES,0.49,10.0,true,865.4,-4491,true,0.1999999999999993,0.1999999999999993,0.0,0.0
sol-updown-15m-1771836300,polymarket,sol,1771836300,1771837200,NO,NO,-27966,NO,0.49,10.0,true,0.0,25210,true,5.1,5.1,0.0,0.0
xrp-updown-15m-1771836300,polymarket,xrp,1771836300,1771837200,NO,YES,-28731,YES,0.49,10.0,true,264.12,54680,true,0.1999999999999993,0.1999999999999993,0.0,0.0
btc-updown-5m-1771836600,polymarket,btc,1771836600,1771836900,NO,NO,-28923,NO,0.49,10.0,true,33.68,-8787,true,5.1,5.1,0.0,0.0
btc-updown-5m-1771837200,polymarket,btc,1771837200,1771837500,NO,YES,-28705,YES,0.49,10.0,true,254.92,-16214,true,0.1999999999999993,0.1999999999999993,0.0,0.0
btc-updown-5m-1771837800,polymarket,btc,1771837800,1771838100,NO,YES,-28586,YES,0.49,10.0,true,123.54,81004,true,0.1999999999999993,0.1999999999999993,0.0,0.0
btc-updown-15m-1771838100,polymarket,btc,1771838100,1771839000,NO,YES,-29027,YES,0.49,10.0,true,0.0,27184,true,0.1999999999999993,0.1999999999999993,0.0,0.0
eth-updown-15m-1771838100,polymarket,eth,1771838100,1771839000,NO,YES,-28326,YES,0.49,10.0,true,0.0,29340,true,0.1999999999999993,0.1999999999999993,0.0,0.0
sol-updown-15m-1771838100,polymarket,sol,1771838100,1771839000,NO,YES,-28229,YES,0.49,10.0,true,0.0,-5789,true,0.1999999999999993,0.1999999999999993,0.0,0.0
xrp-updown-15m-1771838100,polymarket,xrp,1771838100,1771839000,NO,YES,-28415,YES,0.49,10.0,true,1.32,-2593,true,0.1999999999999993,0.1999999999999993,0.0,0.0
btc-updown-5m-1771838400,polymarket,btc,1771838400,1771838700,NO,YES,-28605,YES,0.49,10.0,true,263.88,54219,true,0.1999999999999993,0.1999999999999993,0.0,0.0
btc-updown-5m-1771839000,polymarket,btc,1771839000,1771839300,NO,YES,-28186,YES,0.49,10.0,true,10.0,58171,true,0.1999999999999993,0.1999999999999993,0.0,0.0
btc-updown-5m-1771839600,polymarket,btc,1771839600,1771839900,NO,YES,-29264,YES,0.49,10.0,true,0.0,37255,true,0.1999999999999993,0.1999999999999993,0.0,0.0
btc-updown-15m-1771839900,polymarket,btc,1771839900,1771840800,NO,YES,-28535,YES,0.49,10.0,true,0.0,3279,false,-4.9,-4.9,0.0,0.0
eth-updown-15m-1771839900,polymarket,eth,1771839900,1771840800,NO,YES,-28223,YES,0.49,10.0,true,0.0,7791,true,0.1999999999999993,0.1999999999999993,0.0,0.0
sol-updown-15m-1771839900,polymarket,sol,1771839900,1771840800,NO,NO,-28683,NO,0.49,10.0,true,595.07,-2599,true,5.1,5.1,0.0,0.0
xrp-updown-15m-1771839900,polymarket,xrp,1771839900,1771840800,NO,YES,-28008,YES,0.49,10.0,true,0.0,35207,true,0.1999999999999993,0.1999999999999993,0.0,0.0
btc-updown-5m-1771840200,polymarket,btc,1771840200,1771840500,NO,YES,-29098,YES,0.49,10.0,true,0.0,-23208,true,0.1999999999999993,0.1999999999999993,0.0,0.0
btc-updown-5m-1771840800,polymarket,btc,1771840800,1771841100,NO,YES,-28656,YES,0.49,10.0,true,775.41,2472,true,0.1999999999999993,0.1999999999999993,0.0,0.0
